emergencyVehicleType,license_plate,vehicleSupportType,observationDateTime,longitude,latitude,serviceOnDuty
Ambulance,KA40H1271,BLS,2024-01-01T14:32:49+05:30,77.554376,12.913281,YES
Ambulance,KA03A1692,Patient Transport,2024-01-01T14:33:00+05:30,77.5722,13.024896,YES
Ambulance,KA04D1727,BLS,2024-01-01T14:38:32+05:30,77.630091,12.934181,YES
Ambulance,KA51P3128,ALS,2024-01-01T14:44:00+05:30,77.669477,12.84548,NO
Ambulance,KA51M1237,ALS,2024-01-01T14:45:02+05:30,77.61781,12.940488,YES
Ambulance,KA05D6805,ALS,2024-01-01T14:45:10+05:30,77.620726,12.93566,YES
Ambulance,KA50H3225,Patient Transport,2024-01-01T14:45:49+05:30,77.686466,12.965198,YES
Ambulance,KA05U3892,BLS,2024-01-01T14:46:32+05:30,77.744474,12.976562,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-01T14:47:50+05:30,77.674912,12.820411,YES
Ambulance,KA04D1727,BLS,2024-01-01T14:48:18+05:30,77.746528,12.977275,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-01T14:53:04+05:30,77.722918,12.955496,YES
Ambulance,KA51X5676,Patient Transport,2024-01-01T14:55:28+05:30,77.643086,12.914474,YES
Ambulance,KA41X8497,ALS,2024-01-01T14:56:28+05:30,77.670078,12.849524,YES
Ambulance,KA50K3022,ALS,2024-01-01T14:57:02+05:30,77.665429,12.842624,YES
Ambulance,KA03U2278,BLS,2024-01-01T14:58:36+05:30,77.634075,12.915103,NO
Ambulance,KA51P3128,ALS,2024-01-01T15:01:14+05:30,77.731383,12.982853,NO
Ambulance,KA05R6184,BLS,2024-01-01T15:05:26+05:30,77.691367,12.836909,YES
Ambulance,KA50K3022,ALS,2024-01-01T15:06:05+05:30,77.554478,12.999148,YES
Ambulance,KA03F6773,ALS,2024-01-01T15:06:19+05:30,77.671477,12.973543,YES
Ambulance,KA51Y4340,BLS,2024-01-01T15:08:22+05:30,77.761713,12.953156,YES
Ambulance,KA03U2278,BLS,2024-01-01T15:10:20+05:30,77.490253,13.082591,NO
Ambulance,KA41Y7419,Patient Transport,2024-01-01T15:12:03+05:30,77.786149,13.057685,YES
Ambulance,KA03D9708,BLS,2024-01-01T15:12:22+05:30,77.458039,13.096157,NO
Ambulance,KA50J5854,Patient Transport,2024-01-01T15:17:09+05:30,77.551572,13.015971,YES
Ambulance,KA03U2278,BLS,2024-01-01T15:17:20+05:30,77.401861,12.947593,NO
Ambulance,KA51P3128,ALS,2024-01-01T15:17:38+05:30,77.454928,13.199452,NO
Ambulance,KA02N5926,BLS,2024-01-01T15:18:48+05:30,77.676023,12.823624,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-01T15:20:11+05:30,77.626597,12.921433,NO
Ambulance,KA40H1271,BLS,2024-01-01T15:26:17+05:30,77.433302,13.121346,YES
Ambulance,KA02E1063,Patient Transport,2024-01-01T15:28:42+05:30,77.755493,12.967548,YES
Ambulance,KA03P8868,Patient Transport,2024-01-01T15:35:59+05:30,77.604583,12.909085,NO
Ambulance,KA50H1620,Patient Transport,2024-01-01T15:37:47+05:30,77.583663,12.912711,YES
Ambulance,KA50H1620,Patient Transport,2024-01-01T15:44:42+05:30,77.471864,12.958146,YES
Ambulance,KA02E1063,Patient Transport,2024-01-01T15:47:54+05:30,77.62637,12.931947,YES
Ambulance,KA03W1469,Patient Transport,2024-01-01T15:48:47+05:30,77.587249,12.934833,YES
Ambulance,KA03P8868,Patient Transport,2024-01-01T15:49:58+05:30,77.623537,12.942512,NO
Ambulance,KA01S3086,Patient Transport,2024-01-01T15:53:53+05:30,77.638137,12.826212,YES
Ambulance,KA05F1958,BLS,2024-01-01T15:57:45+05:30,77.741102,12.959023,YES
Ambulance,KA01H3141,ALS,2024-01-01T16:00:34+05:30,77.473004,12.984103,YES
Ambulance,KA04D1727,BLS,2024-01-01T16:00:56+05:30,77.600855,12.915785,NO
Ambulance,KA40T2179,ALS,2024-01-01T16:01:33+05:30,77.531154,13.030671,YES
Ambulance,KA51M1237,ALS,2024-01-01T16:01:46+05:30,77.791312,13.139662,YES
Ambulance,KA02D9278,ALS,2024-01-01T16:03:05+05:30,77.776979,12.975402,YES
Ambulance,KA40H1271,BLS,2024-01-01T16:03:05+05:30,77.538446,12.933528,YES
Ambulance,KA05D6805,ALS,2024-01-01T16:03:12+05:30,77.674314,12.837897,YES
Ambulance,KA51Y4340,BLS,2024-01-01T16:03:17+05:30,77.588723,12.925708,YES
Ambulance,KA05R7687,Patient Transport,2024-01-01T16:05:42+05:30,77.566537,13.016389,NO
Ambulance,KA40S3812,BLS,2024-01-01T16:06:01+05:30,77.639177,12.981068,YES
Ambulance,KA01S3086,Patient Transport,2024-01-01T16:07:48+05:30,77.622095,12.944191,NO
Ambulance,KA51P3128,ALS,2024-01-01T16:09:16+05:30,77.502415,12.819924,NO
Ambulance,KA50H3225,Patient Transport,2024-01-01T16:15:33+05:30,77.559161,13.182977,YES
Ambulance,KA01K2904,Patient Transport,2024-01-01T16:15:45+05:30,77.656103,12.974483,YES
Ambulance,KA03P8868,Patient Transport,2024-01-01T16:16:01+05:30,77.704412,12.960908,NO
Ambulance,KA51P3128,ALS,2024-01-01T16:20:20+05:30,77.697965,13.095462,NO
Ambulance,KA04M6459,Patient Transport,2024-01-01T16:23:50+05:30,77.632884,12.989369,YES
Ambulance,KA51Y4340,BLS,2024-01-01T16:24:47+05:30,77.746797,12.993188,NO
Ambulance,KA51P3128,ALS,2024-01-01T16:25:54+05:30,77.553311,13.033872,YES
Ambulance,KA03P8868,Patient Transport,2024-01-01T16:26:24+05:30,77.60169,13.027921,YES
Ambulance,KA04D3606,BLS,2024-01-01T16:34:09+05:30,77.700492,12.933584,NO
Ambulance,KA03U2278,BLS,2024-01-01T16:34:41+05:30,77.649005,12.885512,YES
Ambulance,KA40A5474,Patient Transport,2024-01-01T16:35:19+05:30,77.752913,12.964328,YES
Ambulance,KA40K4489,Patient Transport,2024-01-01T16:38:50+05:30,77.666436,12.833269,YES
Ambulance,KA41P6997,ALS,2024-01-01T16:40:32+05:30,77.658024,12.918133,YES
Ambulance,KA01M6465,BLS,2024-01-01T16:43:04+05:30,77.656418,13.095464,NO
Ambulance,KA05R6184,BLS,2024-01-01T16:43:13+05:30,77.639934,12.986858,NO
Ambulance,KA40A5474,Patient Transport,2024-01-01T16:44:38+05:30,77.646829,12.972796,YES
Ambulance,KA41X8497,ALS,2024-01-01T16:46:32+05:30,77.54633,13.143888,YES
Ambulance,KA50J5854,Patient Transport,2024-01-01T16:46:45+05:30,77.755032,12.974574,YES
Ambulance,KA01M6465,BLS,2024-01-01T16:48:57+05:30,77.497827,13.049373,YES
Ambulance,KA40T2179,ALS,2024-01-01T16:49:56+05:30,77.544247,12.913553,YES
Ambulance,KA50K3022,ALS,2024-01-01T16:55:45+05:30,77.638876,12.982074,NO
Ambulance,KA50K3022,ALS,2024-01-01T16:57:09+05:30,77.77127,12.965621,NO
Ambulance,KA51Y4340,BLS,2024-01-01T16:57:23+05:30,77.675067,12.841892,YES
Ambulance,KA40H1271,BLS,2024-01-01T16:58:00+05:30,77.569879,13.006992,NO
Ambulance,KA03W1469,Patient Transport,2024-01-01T16:59:01+05:30,77.588613,12.900794,YES
Ambulance,KA04T7543,ALS,2024-01-01T16:59:14+05:30,77.625225,12.927647,YES
Ambulance,KA51T6207,Patient Transport,2024-01-01T16:59:24+05:30,77.636687,12.919418,YES
Ambulance,KA51M1237,ALS,2024-01-01T17:00:12+05:30,77.579138,12.877665,YES
Ambulance,KA03H4273,ALS,2024-01-01T17:02:03+05:30,77.611649,12.946876,YES
Ambulance,KA51H1989,Patient Transport,2024-01-01T17:02:49+05:30,77.54483,13.033132,YES
Ambulance,KA03U2278,BLS,2024-01-01T17:03:53+05:30,77.499504,13.120495,YES
Ambulance,KA05A7023,ALS,2024-01-01T17:07:42+05:30,77.639243,13.089874,YES
Ambulance,KA01H3141,ALS,2024-01-01T17:08:52+05:30,77.629165,12.863522,NO
Ambulance,KA51T6207,Patient Transport,2024-01-01T17:09:27+05:30,77.568808,12.932592,YES
Ambulance,KA03U2497,BLS,2024-01-01T17:09:48+05:30,77.631801,12.985486,YES
Ambulance,KA04T7543,ALS,2024-01-01T17:10:31+05:30,77.754623,12.949061,YES
Ambulance,KA40K4489,Patient Transport,2024-01-01T17:11:05+05:30,77.68678,12.963365,NO
Ambulance,KA51H1989,Patient Transport,2024-01-01T17:11:46+05:30,77.650857,12.90931,YES
Ambulance,KA01M6465,BLS,2024-01-01T17:14:35+05:30,77.665817,12.81277,YES
Ambulance,KA03P8868,Patient Transport,2024-01-01T17:19:35+05:30,77.626788,12.922922,YES
Ambulance,KA04D3606,BLS,2024-01-01T17:21:05+05:30,77.632102,12.958307,YES
Ambulance,KA40H1271,BLS,2024-01-01T17:23:34+05:30,77.595972,12.938646,YES
Ambulance,KA04D1727,BLS,2024-01-01T17:23:52+05:30,77.77065,12.974158,YES
Ambulance,KA51X5676,Patient Transport,2024-01-01T17:26:45+05:30,77.628594,12.914373,YES
Ambulance,KA05F1958,BLS,2024-01-01T17:26:55+05:30,77.546416,12.990174,YES
Ambulance,KA03S4981,ALS,2024-01-01T17:27:01+05:30,77.586416,12.907392,YES
Ambulance,KA03F6773,ALS,2024-01-01T17:27:37+05:30,77.745673,12.97321,YES
Ambulance,KA01S3086,Patient Transport,2024-01-01T17:29:48+05:30,77.667902,12.853217,YES
Ambulance,KA03D9708,BLS,2024-01-01T17:33:17+05:30,77.768458,12.981904,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-01T17:38:00+05:30,77.662924,12.842335,YES
Ambulance,KA40V2034,BLS,2024-01-01T17:38:48+05:30,77.683895,12.854594,YES
Ambulance,KA03W1469,Patient Transport,2024-01-01T17:44:07+05:30,77.402651,13.028058,YES
Ambulance,KA50H1620,Patient Transport,2024-01-01T17:46:28+05:30,77.722153,12.940555,YES
Ambulance,KA04M6459,Patient Transport,2024-01-01T17:49:16+05:30,77.731514,13.140609,YES
Ambulance,KA40H1271,BLS,2024-01-01T17:49:43+05:30,77.566456,13.122715,YES
Ambulance,KA41X8497,ALS,2024-01-01T17:50:14+05:30,77.545948,12.934344,NO
Ambulance,KA01H3141,ALS,2024-01-01T17:55:30+05:30,77.430197,13.168985,YES
Ambulance,KA51T6207,Patient Transport,2024-01-01T17:56:57+05:30,77.576197,13.117343,YES
Ambulance,KA03A1692,Patient Transport,2024-01-01T17:57:12+05:30,77.634749,12.924512,YES
Ambulance,KA05U3892,BLS,2024-01-01T18:00:06+05:30,77.582696,12.920108,YES
Ambulance,KA04D1727,BLS,2024-01-01T18:01:01+05:30,77.677531,12.823827,YES
Ambulance,KA40K4489,Patient Transport,2024-01-01T18:03:39+05:30,77.642589,12.908994,YES
Ambulance,KA04M6459,Patient Transport,2024-01-01T18:03:57+05:30,77.669324,12.838629,NO
Ambulance,KA51Y4340,BLS,2024-01-01T18:05:21+05:30,77.622452,12.971181,NO
Ambulance,KA03P8868,Patient Transport,2024-01-01T18:05:57+05:30,77.78267,13.069279,YES
Ambulance,KA05R7687,Patient Transport,2024-01-01T18:08:14+05:30,77.709831,12.962933,YES
Ambulance,KA01M6465,BLS,2024-01-01T18:11:07+05:30,77.707684,12.998962,YES
Ambulance,KA41P6997,ALS,2024-01-01T18:16:49+05:30,77.653972,12.99024,NO
Ambulance,KA51T6207,Patient Transport,2024-01-01T18:17:23+05:30,77.532069,13.034088,YES
Ambulance,KA05R7687,Patient Transport,2024-01-01T18:20:58+05:30,77.656018,12.967593,YES
Ambulance,KA05R7687,Patient Transport,2024-01-01T18:22:19+05:30,77.626402,12.937326,YES
Ambulance,KA03H4273,ALS,2024-01-01T18:22:31+05:30,77.61627,13.041749,YES
Ambulance,KA51Y5446,ALS,2024-01-01T18:22:48+05:30,77.621726,12.923758,YES
Ambulance,KA50H1620,Patient Transport,2024-01-01T18:24:05+05:30,77.697148,13.143057,NO
Ambulance,KA40A5474,Patient Transport,2024-01-01T18:24:13+05:30,77.601402,13.026594,YES
Ambulance,KA03U2278,BLS,2024-01-01T18:27:19+05:30,77.432464,12.822109,YES
Ambulance,KA50K3022,ALS,2024-01-01T18:27:41+05:30,77.743478,12.977899,NO
Ambulance,KA51Y4340,BLS,2024-01-01T18:31:16+05:30,77.562261,13.001613,YES
Ambulance,KA40K4489,Patient Transport,2024-01-01T18:34:02+05:30,77.647774,12.987764,YES
Ambulance,KA05R6184,BLS,2024-01-01T18:34:10+05:30,77.595857,12.908945,YES
Ambulance,KA05R7687,Patient Transport,2024-01-01T18:34:19+05:30,77.441499,12.929439,YES
Ambulance,KA05A7023,ALS,2024-01-01T18:37:09+05:30,77.603667,12.922735,YES
Ambulance,KA04D1727,BLS,2024-01-01T18:39:26+05:30,77.637324,12.959189,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-01T18:40:16+05:30,77.627174,12.929478,YES
Ambulance,KA41T8500,Patient Transport,2024-01-01T18:42:04+05:30,77.646128,12.909386,YES
Ambulance,KA50H1620,Patient Transport,2024-01-01T18:42:04+05:30,77.696068,12.962846,YES
Ambulance,KA51T6207,Patient Transport,2024-01-01T18:42:21+05:30,77.61699,12.929703,YES
Ambulance,KA05U3892,BLS,2024-01-01T18:42:55+05:30,77.782626,13.102725,YES
Ambulance,KA02N5926,BLS,2024-01-01T18:44:05+05:30,77.56119,13.016565,NO
Ambulance,KA50G5585,ALS,2024-01-01T18:45:24+05:30,77.542277,12.922501,YES
Ambulance,KA03U2497,BLS,2024-01-01T18:46:14+05:30,77.604049,12.8591,YES
Ambulance,KA03P8868,Patient Transport,2024-01-01T18:48:11+05:30,77.415233,12.862814,NO
Ambulance,KA50H1620,Patient Transport,2024-01-01T18:48:38+05:30,77.533435,12.928894,YES
Ambulance,KA40H1271,BLS,2024-01-01T18:48:43+05:30,77.537301,13.18249,YES
Ambulance,KA50G5585,ALS,2024-01-01T18:49:06+05:30,77.541408,13.027934,YES
Ambulance,KA40A5474,Patient Transport,2024-01-01T18:51:01+05:30,77.762589,13.002933,YES
Ambulance,KA50K3022,ALS,2024-01-01T18:53:13+05:30,77.614123,12.927705,YES
Ambulance,KA03S4981,ALS,2024-01-01T18:54:50+05:30,77.762933,12.960088,YES
Ambulance,KA04T7543,ALS,2024-01-01T18:55:09+05:30,77.60626,13.041201,YES
Ambulance,KA50G5585,ALS,2024-01-01T18:56:22+05:30,77.743022,12.963,YES
Ambulance,KA03A1692,Patient Transport,2024-01-01T19:01:55+05:30,77.622844,12.932565,YES
Ambulance,KA41P6997,ALS,2024-01-01T19:02:36+05:30,77.489787,13.027646,YES
Ambulance,KA05R6184,BLS,2024-01-01T19:04:12+05:30,77.724164,13.063433,YES
Ambulance,KA03W1469,Patient Transport,2024-01-01T19:05:13+05:30,77.767873,13.114457,YES
Ambulance,KA40A5474,Patient Transport,2024-01-01T19:06:45+05:30,77.714539,12.923346,YES
Ambulance,KA50K3022,ALS,2024-01-01T19:07:22+05:30,77.608053,13.02475,NO
Ambulance,KA40V2034,BLS,2024-01-01T19:10:48+05:30,77.766407,12.977223,YES
Ambulance,KA05U3892,BLS,2024-01-01T19:11:15+05:30,77.695549,12.934031,YES
Ambulance,KA41T8500,Patient Transport,2024-01-01T19:22:35+05:30,77.606314,12.911866,YES
Ambulance,KA51F5066,BLS,2024-01-01T19:24:32+05:30,77.68192,12.966623,YES
Ambulance,KA02E1063,Patient Transport,2024-01-01T19:33:53+05:30,77.608123,12.940752,YES
Ambulance,KA40H1271,BLS,2024-01-01T19:37:26+05:30,77.542364,12.971739,YES
Ambulance,KA41P6997,ALS,2024-01-01T19:42:44+05:30,77.491385,12.861404,YES
Ambulance,KA01K2904,Patient Transport,2024-01-01T19:45:10+05:30,77.71082,12.943484,YES
Ambulance,KA40V2034,BLS,2024-01-01T19:45:40+05:30,77.595193,13.039642,YES
Ambulance,KA04M6459,Patient Transport,2024-01-01T19:49:15+05:30,77.630531,12.934624,YES
Ambulance,KA51P3128,ALS,2024-01-01T19:50:11+05:30,77.735538,13.151641,YES
Ambulance,KA50H3225,Patient Transport,2024-01-01T19:51:20+05:30,77.695459,12.955644,YES
Ambulance,KA50K3022,ALS,2024-01-01T19:52:23+05:30,77.604794,12.928988,YES
Ambulance,KA03H4273,ALS,2024-01-01T19:53:28+05:30,77.74669,12.960023,YES
Ambulance,KA40T2179,ALS,2024-01-01T19:56:58+05:30,77.628399,12.938722,YES
Ambulance,KA03A1692,Patient Transport,2024-01-01T19:59:18+05:30,77.782599,13.0542,YES
Ambulance,KA03F6773,ALS,2024-01-01T19:59:43+05:30,77.687079,12.836632,YES
Ambulance,KA05R6184,BLS,2024-01-01T20:03:14+05:30,77.603509,12.952125,YES
Ambulance,KA04T7543,ALS,2024-01-01T20:06:20+05:30,77.756152,12.962384,YES
Ambulance,KA41T8500,Patient Transport,2024-01-01T20:07:10+05:30,77.750432,12.980594,NO
Ambulance,KA51T6207,Patient Transport,2024-01-01T20:09:42+05:30,77.646867,12.896231,YES
Ambulance,KA03U2497,BLS,2024-01-01T20:11:10+05:30,77.713437,12.957732,YES
Ambulance,KA40K4489,Patient Transport,2024-01-01T20:12:41+05:30,77.562356,12.85677,YES
Ambulance,KA41T8500,Patient Transport,2024-01-01T20:13:02+05:30,77.623029,12.929901,YES
Ambulance,KA02D9278,ALS,2024-01-01T20:14:58+05:30,77.698554,12.970458,NO
Ambulance,KA03A1692,Patient Transport,2024-01-01T20:18:31+05:30,77.689038,12.806293,YES
Ambulance,KA01K2904,Patient Transport,2024-01-01T20:20:56+05:30,77.574601,12.928913,YES
Ambulance,KA51P3128,ALS,2024-01-01T20:22:24+05:30,77.629731,12.924552,YES
Ambulance,KA50H3225,Patient Transport,2024-01-01T20:23:13+05:30,77.428441,13.184528,YES
Ambulance,KA51X5676,Patient Transport,2024-01-01T20:27:04+05:30,77.613127,12.930292,YES
Ambulance,KA50G5585,ALS,2024-01-01T20:28:41+05:30,77.588404,12.931816,YES
Ambulance,KA01X9341,BLS,2024-01-01T20:37:54+05:30,77.598829,12.929834,YES
Ambulance,KA51M1237,ALS,2024-01-01T20:44:22+05:30,77.637071,12.963194,NO
Ambulance,KA03H4273,ALS,2024-01-01T20:48:53+05:30,77.795829,12.989386,YES
Ambulance,KA41P6997,ALS,2024-01-01T20:48:56+05:30,77.591893,12.929593,YES
Ambulance,KA51Y4340,BLS,2024-01-01T20:56:57+05:30,77.608852,12.936587,YES
Ambulance,KA51Y4340,BLS,2024-01-01T20:57:41+05:30,77.477827,13.111614,YES
Ambulance,KA03H4273,ALS,2024-01-01T21:05:09+05:30,77.664079,13.065136,YES
Ambulance,KA40A5474,Patient Transport,2024-01-01T21:05:37+05:30,77.609685,12.941228,YES
Ambulance,KA01K2904,Patient Transport,2024-01-01T21:05:54+05:30,77.516989,13.179731,YES
Ambulance,KA50G5585,ALS,2024-01-01T21:07:06+05:30,77.618772,12.931918,YES
Ambulance,KA50K3022,ALS,2024-01-01T21:07:29+05:30,77.597198,13.192365,YES
Ambulance,KA01X9341,BLS,2024-01-01T21:08:30+05:30,77.613244,12.923918,YES
Ambulance,KA51Y4340,BLS,2024-01-01T21:13:49+05:30,77.704141,12.950273,YES
Ambulance,KA51Y4340,BLS,2024-01-01T21:15:21+05:30,77.645997,12.987147,YES
Ambulance,KA51Y4340,BLS,2024-01-01T21:16:29+05:30,77.622954,13.047154,YES
Ambulance,KA51Y4340,BLS,2024-01-01T21:18:00+05:30,77.570486,12.922621,YES
Ambulance,KA05F1958,BLS,2024-01-01T21:23:41+05:30,77.590286,12.925099,NO
Ambulance,KA40K4489,Patient Transport,2024-01-01T21:23:42+05:30,77.590795,12.92491,YES
Ambulance,KA05A7023,ALS,2024-01-01T21:24:23+05:30,77.772327,12.965225,YES
Ambulance,KA40V2034,BLS,2024-01-01T21:29:51+05:30,77.6144,13.08733,NO
Ambulance,KA41X8497,ALS,2024-01-01T21:32:20+05:30,77.649826,12.892696,YES
Ambulance,KA05D6805,ALS,2024-01-01T21:34:38+05:30,77.697296,12.968337,NO
Ambulance,KA51F5066,BLS,2024-01-01T21:36:30+05:30,77.701234,12.946889,YES
Ambulance,KA05D6805,ALS,2024-01-01T21:36:51+05:30,77.610933,12.938646,YES
Ambulance,KA40A5474,Patient Transport,2024-01-01T21:41:48+05:30,77.578952,12.942267,YES
Ambulance,KA40H1271,BLS,2024-01-01T21:44:03+05:30,77.663724,12.889995,YES
Ambulance,KA40A5474,Patient Transport,2024-01-01T21:45:45+05:30,77.636498,12.909848,YES
Ambulance,KA40A5474,Patient Transport,2024-01-01T21:54:46+05:30,77.606408,13.036525,YES
Ambulance,KA40T2179,ALS,2024-01-01T22:02:26+05:30,77.568509,13.050107,YES
Ambulance,KA03S4981,ALS,2024-01-01T22:05:53+05:30,77.612475,12.932907,NO
Ambulance,KA51F5066,BLS,2024-01-01T22:10:20+05:30,77.553909,13.001732,NO
Ambulance,KA40T2179,ALS,2024-01-01T22:10:26+05:30,77.752844,12.974218,YES
Ambulance,KA40H1271,BLS,2024-01-01T22:16:53+05:30,77.569529,13.002141,YES
Ambulance,KA40H1271,BLS,2024-01-01T22:20:00+05:30,77.586136,12.927153,NO
Ambulance,KA01H3141,ALS,2024-01-01T22:23:29+05:30,77.583538,12.914818,YES
Ambulance,KA40V2034,BLS,2024-01-01T22:26:00+05:30,77.590966,13.034019,YES
Ambulance,KA05R7687,Patient Transport,2024-01-01T22:26:38+05:30,77.613671,12.942343,YES
Ambulance,KA51Y5446,ALS,2024-01-01T22:28:26+05:30,77.47457,12.835772,YES
Ambulance,KA03D9708,BLS,2024-01-01T22:34:23+05:30,77.637582,13.025146,YES
Ambulance,KA02D9278,ALS,2024-01-01T22:36:49+05:30,77.565651,13.012327,YES
Ambulance,KA41T8500,Patient Transport,2024-01-01T22:37:20+05:30,77.561986,13.006737,YES
Ambulance,KA51Y4340,BLS,2024-01-01T22:44:15+05:30,77.655369,12.889143,NO
Ambulance,KA50H1620,Patient Transport,2024-01-01T22:45:14+05:30,77.633663,12.983251,YES
Ambulance,KA01X9341,BLS,2024-01-01T22:45:48+05:30,77.543605,12.819588,YES
Ambulance,KA04T7543,ALS,2024-01-01T22:51:14+05:30,77.648287,12.960424,YES
Ambulance,KA50J5854,Patient Transport,2024-01-01T22:55:34+05:30,77.680312,12.98508,YES
Ambulance,KA51T6207,Patient Transport,2024-01-01T22:58:41+05:30,77.568112,12.927327,YES
Ambulance,KA04T7543,ALS,2024-01-01T22:58:53+05:30,77.615798,12.908538,YES
Ambulance,KA03P8868,Patient Transport,2024-01-01T22:59:57+05:30,77.590654,13.114269,YES
Ambulance,KA50K3022,ALS,2024-01-01T23:04:07+05:30,77.506031,13.06783,YES
Ambulance,KA03A1692,Patient Transport,2024-01-01T23:04:50+05:30,77.512789,12.927935,YES
Ambulance,KA40T2179,ALS,2024-01-01T23:04:57+05:30,77.479063,12.855607,YES
Ambulance,KA03S4981,ALS,2024-01-01T23:05:23+05:30,77.635635,12.945935,YES
Ambulance,KA04M6459,Patient Transport,2024-01-01T23:12:20+05:30,77.643945,12.811011,YES
Ambulance,KA51P3128,ALS,2024-01-01T23:16:18+05:30,77.5759,13.032924,YES
Ambulance,KA40V2034,BLS,2024-01-01T23:22:46+05:30,77.665525,13.077505,YES
Ambulance,KA02N5926,BLS,2024-01-01T23:27:40+05:30,77.730902,12.840808,YES
Ambulance,KA01H3141,ALS,2024-01-01T23:28:16+05:30,77.752656,12.976827,NO
Ambulance,KA04T7543,ALS,2024-01-01T23:31:30+05:30,77.563658,13.006078,YES
Ambulance,KA05F1958,BLS,2024-01-01T23:33:39+05:30,77.667653,13.031903,YES
Ambulance,KA01M6465,BLS,2024-01-01T23:34:34+05:30,77.57188,13.00689,NO
Ambulance,KA04D3606,BLS,2024-01-01T23:39:15+05:30,77.580083,12.950948,YES
Ambulance,KA50J5854,Patient Transport,2024-01-01T23:39:23+05:30,77.57271,12.99956,YES
Ambulance,KA03W1469,Patient Transport,2024-01-01T23:46:35+05:30,77.401978,13.194817,YES
Ambulance,KA04T7543,ALS,2024-01-01T23:54:04+05:30,77.739274,12.968474,NO
Ambulance,KA05F1958,BLS,2024-01-01T23:57:13+05:30,77.542828,13.082132,YES
Ambulance,KA03S4981,ALS,2024-01-02T00:08:39+05:30,77.544381,12.943284,NO
Ambulance,KA03A1692,Patient Transport,2024-01-02T00:10:39+05:30,77.702051,12.936879,YES
Ambulance,KA50H3225,Patient Transport,2024-01-02T00:11:19+05:30,77.606553,12.929957,YES
Ambulance,KA41T8500,Patient Transport,2024-01-02T00:14:55+05:30,77.573639,13.043941,YES
Ambulance,KA04M6459,Patient Transport,2024-01-02T00:20:46+05:30,77.423133,13.041847,YES
Ambulance,KA03U2497,BLS,2024-01-02T00:32:01+05:30,77.748732,12.960274,YES
Ambulance,KA02E1063,Patient Transport,2024-01-02T00:39:33+05:30,77.549385,12.810003,YES
Ambulance,KA50J5854,Patient Transport,2024-01-02T00:48:32+05:30,77.646788,12.89987,YES
Ambulance,KA03F6773,ALS,2024-01-02T01:20:53+05:30,77.624071,12.98141,YES
Ambulance,KA03U2497,BLS,2024-01-02T01:37:12+05:30,77.598007,13.141,YES
Ambulance,KA50J5854,Patient Transport,2024-01-02T02:02:40+05:30,77.745447,12.966995,YES
Ambulance,KA02N5926,BLS,2024-01-02T02:10:08+05:30,77.622301,12.931496,YES
Ambulance,KA50G5585,ALS,2024-01-02T02:20:49+05:30,77.648213,12.891153,NO
Ambulance,KA03U2497,BLS,2024-01-02T02:34:59+05:30,77.764848,12.961412,YES
Ambulance,KA02N5926,BLS,2024-01-02T02:50:29+05:30,77.498737,13.013867,YES
Ambulance,KA03U2278,BLS,2024-01-02T03:00:06+05:30,77.732683,13.153037,YES
Ambulance,KA01M6465,BLS,2024-01-02T04:00:26+05:30,77.653828,12.887244,YES
Ambulance,KA51Y4340,BLS,2024-01-02T04:07:02+05:30,77.549791,13.178938,NO
Ambulance,KA41X8497,ALS,2024-01-02T04:09:56+05:30,77.61241,12.91168,YES
Ambulance,KA02E1063,Patient Transport,2024-01-02T04:09:59+05:30,77.610708,12.942056,YES
Ambulance,KA05A7023,ALS,2024-01-02T04:18:17+05:30,77.579508,12.940099,YES
Ambulance,KA50J5854,Patient Transport,2024-01-02T04:24:21+05:30,77.432056,13.123114,YES
Ambulance,KA50G5585,ALS,2024-01-02T04:25:48+05:30,77.545875,12.930117,YES
Ambulance,KA01X9341,BLS,2024-01-02T04:33:36+05:30,77.67088,12.845195,YES
Ambulance,KA03P8868,Patient Transport,2024-01-02T04:50:05+05:30,77.649878,12.97366,YES
Ambulance,KA04D3606,BLS,2024-01-02T04:51:23+05:30,77.755063,12.967611,YES
Ambulance,KA03S4981,ALS,2024-01-02T05:03:21+05:30,77.755173,13.073513,YES
Ambulance,KA05F1958,BLS,2024-01-02T05:04:01+05:30,77.576493,13.056966,YES
Ambulance,KA01X9341,BLS,2024-01-02T05:04:11+05:30,77.744992,13.110232,YES
Ambulance,KA03U2497,BLS,2024-01-02T05:05:23+05:30,77.585058,13.035042,NO
Ambulance,KA51Y5446,ALS,2024-01-02T05:13:14+05:30,77.544366,12.919414,YES
